Time,X_pos,Y_pos,X_vel,Y_vel,X_acl,Y_acl,Angle,Ang_vel,Ang_acl
1.77,-13.37487581938951,209.7712780200782,-28.795639130737715,266.49968565002735,-46.85170604593439,156.28033029748107,15.752999999999972,17.69999999999998,10.0
1.78,-13.667517381301481,212.4519029096082,-29.26415619119706,268.0624889530022,-47.32987787496555,156.0022790547818,15.93099999999997,17.799999999999983,10.0
1.79,-13.964891931000949,215.1481280270437,-29.737454969946715,269.62251174355,-47.80966370871108,155.72202663683123,16.10999999999997,17.899999999999984,10.0
1.8,-14.267047447071286,217.85992534714288,-30.215551607033824,271.17973200991827,-48.29104492806087,155.43955322725392,16.28999999999997,17.999999999999986,10.0
1.81,-14.57403206763443,220.58726662256478,-30.698462056314433,272.73412754219083,-48.77400274580422,155.15483900515093,16.47099999999997,18.099999999999987,10.0
1.82,-14.885894088472154,223.3301233818872,-31.186202083772475,274.2856759322423,-49.2585182054021,154.86786414700947,16.65299999999997,18.19999999999999,10.0
1.83,-15.20268196113042,226.08846692762432,-31.678787265826497,275.8343545737124,-49.744572179766756,154.57860882862983,16.83599999999997,18.29999999999999,10.0
1.84,-15.524444291006661,228.8622683342443,-32.17623298762416,277.3801406619987,-50.23214537004909,154.2870532270695,17.01999999999997,18.39999999999999,10.0
1.85,-15.851229835419907,231.651498446187,-32.67855444132465,278.9230111942694,-50.721218304433975,153.99317752260552,17.20499999999997,18.499999999999993,10.0
1.86,-16.183087501663596,234.45612787588195,-33.18576662436899,280.4629429694955,-51.21177133694376,153.6969619007135,17.39099999999997,18.599999999999994,10.0
1.87,-16.52006634504098,237.27612700176698,-33.69788433773842,281.99991258850264,-51.70378464625043,153.3983865540652,17.57799999999997,18.699999999999996,10.0
1.8800000000000001,-16.86221556688299,240.1114659663074,-34.21492218420093,283.5338964540433,-52.197238234496396,153.09743168454335,17.76599999999997,18.799999999999997,10.0
1.8900000000000001,-17.20958451254845,242.9621146740163,-34.73689456654589,285.0648707708888,-52.692111926124355,152.79407750527452,17.95499999999997,18.9,10.0
1.9000000000000001,-17.56222266940652,245.82804278947572,-35.26381568580714,286.5928115459415,-53.29582420431253,152.81614162731586,18.14499999999997,19.0,10.0
1.9100000000000001,-17.920190408685023,248.70925251909787,-35.79677392785026,288.1209729622147,-54.011631352985475,153.1625243621686,18.33599999999997,19.1,10.0
1.92,-18.283559311098823,251.60577850115624,-36.33689024138012,289.6525982058364,-54.73318860734058,153.50498084522906,18.52799999999997,19.200000000000003,10.0
1.93,-18.652401532373357,254.51765498129913,-36.884222127453526,291.1876480142887,-55.46050186803091,153.84345766710314,18.72099999999997,19.300000000000004,10.0
1.94,-19.026789803834696,257.4449158072087,-37.43882714613383,292.7260825909597,-56.19357659640345,154.17790101235028,18.91499999999997,19.400000000000006,10.0
1.95,-19.406797432955674,260.3875944232195,-38.00076291209787,294.2678616010832,-56.93241780861439,154.5082566603901,19.10999999999997,19.500000000000007,10.0
1.96,-19.792498303857514,263.3457238648964,-38.57008709018401,295.81294416768714,-57.67703006970567,154.83446998647446,19.305999999999973,19.60000000000001,10.0
1.97,-20.183966877766323,266.3193367535719,-39.14685739088107,297.3612888675519,-58.427417487642956,155.1564859627251,19.50299999999997,19.70000000000001,10.0
1.98,-20.5812781934239,269.3084652908437,-39.731131565757494,298.91285372717914,-59.18358370731554,155.47424915923813,19.700999999999972,19.80000000000001,10.0
1.99,-20.984507867452205,272.3131412530314,-40.32296740283065,300.4675962187715,-59.94553190449828,155.78770374525575,19.899999999999974,19.900000000000013,10.0
2.0,-21.393732094670963,275.33339598559365,-40.922422721875634,302.0254732562241,-60.713264779776146,156.09679349040658,20.099999999999973,20.000000000000014,10.0
2.0100000000000002,-21.809027648367696,278.36926039750495,-41.529555369673396,303.58644119112813,-61.486784552431715,156.40146176601513,20.300999999999974,20.100000000000016,10.0
2.02,-22.230471880519673,281.4207649555928,-42.14442321519771,305.1504558087883,-62.266092954295985,156.70165154648132,20.502999999999975,20.200000000000017,10.0
2.0300000000000002,-22.658142721967078,284.48793967883535,-42.76708414474067,306.7174723242531,-59.22910138437443,146.8856406706924,20.705999999999975,20.30000000000002,10.0
2.04,-23.09173647355292,287.56980296614495,-43.35937515858441,308.18632873096004,-47.12378615645947,113.5303991978285,20.909999999999975,20.40000000000002,10.0
2.05,-23.53004260375441,290.6630192933743,-43.83061302014901,309.3216327229383,-33.37417113623964,76.613812904597,21.114999999999977,20.50000000000002,10.0
2.06,-23.971686151069523,293.7638970018941,-44.16435473151141,310.08777085198426,-21.52832310009551,45.34755074781624,21.320999999999977,20.600000000000023,10.0
2.07,-24.415482530694646,296.86930946548875,-44.37963796251236,310.54124635946243,-13.509412426565298,24.43655261100165,21.527999999999977,20.700000000000024,10.0
2.08,-24.860629851562425,299.9771655843445,-44.51473208677802,310.78561188557245,-6.816823937217797,7.288642018338033,21.73599999999998,20.800000000000026,10.0
2.09,-25.306458854823926,303.08575056740204,-44.582900326150195,310.85849830575586,-3.0537268472458016e-13,-9.809999999999242,21.94499999999998,20.900000000000027,10.0
2.1,-25.752287858085428,306.1933545504596,-44.582900326150195,310.76039830575587,0.0,-9.81,22.15499999999998,21.00000000000003,0
2.11,-26.19811686134693,309.29997753351716,-44.582900326150195,310.6622983057559,0.0,-9.81,22.36499999999998,21.00000000000003,0
2.12,-26.64394586460843,312.40561951657475,-44.582900326150195,310.5641983057559,0.0,-9.81,22.57499999999998,21.00000000000003,0
2.13,-27.08977486786993,315.5102804996323,-44.582900326150195,310.4660983057559,0.0,-9.81,22.784999999999982,21.00000000000003,0
2.14,-27.535603871131432,318.61396048268983,-44.582900326150195,310.3679983057559,0.0,-9.81,22.994999999999983,21.00000000000003,0
2.15,-27.981432874392933,321.7166594657474,-44.582900326150195,310.26989830575593,0.0,-9.81,23.204999999999984,21.00000000000003,0
2.16,-28.427261877654434,324.81837744880494,-44.582900326150195,310.17179830575594,0.0,-9.81,23.414999999999985,21.00000000000003,0
2.17,-28.873090880915935,327.9191144318625,-44.582900326150195,310.07369830575595,0.0,-9.81,23.624999999999986,21.00000000000003,0
2.18,-29.318919884177436,331.01887041492006,-44.582900326150195,309.97559830575597,0.0,-9.81,23.834999999999987,21.00000000000003,0
2.19,-29.764748887438937,334.11764539797764,-44.582900326150195,309.877498305756,0.0,-9.81,24.044999999999987,21.00000000000003,0
2.2,-30.21057789070044,337.2154393810352,-44.582900326150195,309.779398305756,0.0,-9.81,24.25499999999999,21.00000000000003,0
2.21,-30.65640689396194,340.3122523640927,-44.582900326150195,309.681298305756,0.0,-9.81,24.46499999999999,21.00000000000003,0
2.22,-31.10223589722344,343.4080843471503,-44.582900326150195,309.583198305756,0.0,-9.81,24.67499999999999,21.00000000000003,0
2.23,-31.548064900484942,346.50293533020783,-44.582900326150195,309.485098305756,0.0,-9.81,24.88499999999999,21.00000000000003,0
2.24,-31.993893903746443,349.5968053132654,-44.582900326150195,309.38699830575604,0.0,-9.81,25.09499999999999,21.00000000000003,0
2.25,-32.43972290700795,352.68969429632295,-44.582900326150195,309.28889830575605,0.0,-9.81,25.304999999999993,21.00000000000003,0
2.2600000000000002,-32.88555191026945,355.78160227938054,-44.582900326150195,309.19079830575606,0.0,-9.81,25.514999999999993,21.00000000000003,0
2.27,-33.33138091353095,358.8725292624381,-44.582900326150195,309.0926983057561,0.0,-9.81,25.724999999999994,21.00000000000003,0
2.2800000000000002,-33.77720991679245,361.9624752454956,-44.582900326150195,308.9945983057561,0.0,-9.81,25.934999999999995,21.00000000000003,0
2.29,-34.22303892005395,365.0514402285532,-44.582900326150195,308.8964983057561,0.0,-9.81,26.144999999999996,21.00000000000003,0
2.3000000000000003,-34.66886792331545,368.13942421161073,-44.582900326150195,308.7983983057561,0.0,-9.81,26.354999999999997,21.00000000000003,0
2.31,-35.114696926576954,371.2264271946683,-44.582900326150195,308.7002983057561,0.0,-9.81,26.564999999999998,21.00000000000003,0
2.32,-35.560525929838455,374.31244917772585,-44.582900326150195,308.60219830575613,0.0,-9.81,26.775,21.00000000000003,0
2.33,-36.006354933099956,377.39749016078343,-44.582900326150195,308.50409830575614,0.0,-9.81,26.985,21.00000000000003,0
2.34,-36.45218393636146,380.481550143841,-44.582900326150195,308.40599830575616,0.0,-9.81,27.195,21.00000000000003,0
2.35,-36.89801293962296,383.5646291268986,-44.582900326150195,308.30789830575617,0.0,-9.81,27.405,21.00000000000003,0
2.36,-37.34384194288446,386.64672710995615,-44.582900326150195,308.2097983057562,0.0,-9.81,27.615000000000002,21.00000000000003,0
2.37,-37.78967094614596,389.7278440930137,-44.582900326150195,308.1116983057562,0.0,-9.81,27.825000000000003,21.00000000000003,0
2.38,-38.23549994940746,392.80798007607126,-44.582900326150195,308.0135983057562,0.0,-9.81,28.035000000000004,21.00000000000003,0
2.39,-38.68132895266896,395.8871350591288,-44.582900326150195,307.9154983057562,0.0,-9.81,28.245000000000005,21.00000000000003,0
2.4,-39.127157955930464,398.9653090421864,-44.582900326150195,307.8173983057562,0.0,-9.81,28.455000000000005,21.00000000000003,0
2.41,-39.572986959191965,402.04250202524395,-44.582900326150195,307.71929830575624,0.0,-9.81,28.665000000000006,21.00000000000003,0
2.42,-40.018815962453466,405.11871400830154,-44.582900326150195,307.62119830575625,0.0,-9.81,28.875000000000007,21.00000000000003,0
2.43,-40.46464496571497,408.1939449913591,-44.582900326150195,307.52309830575626,0.0,-9.81,29.085000000000008,21.00000000000003,0
2.44,-40.91047396897647,411.26819497441664,-44.582900326150195,307.4249983057563,0.0,-9.81,29.29500000000001,21.00000000000003,0
2.45,-41.35630297223797,414.3414639574742,-44.582900326150195,307.3268983057563,0.0,-9.81,29.50500000000001,21.00000000000003,0
2.46,-41.80213197549947,417.41375194053177,-44.582900326150195,307.2287983057563,0.0,-9.81,29.71500000000001,21.00000000000003,0
2.47,-42.24796097876097,420.48505892358935,-44.582900326150195,307.1306983057563,0.0,-9.81,29.92500000000001,21.00000000000003,0
2.48,-42.69378998202247,423.5553849066469,-44.582900326150195,307.0325983057563,0.0,-9.81,30.135000000000012,21.00000000000003,0
2.49,-43.139618985283974,426.6247298897045,-44.582900326150195,306.93449830575634,0.0,-9.81,30.345000000000013,21.00000000000003,0
2.5,-43.585447988545475,429.69309387276206,-44.582900326150195,306.83639830575635,0.0,-9.81,30.555000000000014,21.00000000000003,0
2.5100000000000002,-44.031276991806976,432.7604768558196,-44.582900326150195,306.73829830575636,0.0,-9.81,30.765000000000015,21.00000000000003,0
2.52,-44.47710599506848,435.8268788388772,-44.582900326150195,306.64019830575637,0.0,-9.81,30.975000000000016,21.00000000000003,0
2.5300000000000002,-44.92293499832998,438.8922998219347,-44.582900326150195,306.5420983057564,0.0,-9.81,31.185000000000016,21.00000000000003,0
2.54,-45.36876400159148,441.9567398049923,-44.582900326150195,306.4439983057564,0.0,-9.81,31.395000000000017,21.00000000000003,0
2.5500000000000003,-45.81459300485298,445.02019878804987,-44.582900326150195,306.3458983057564,0.0,-9.81,31.605000000000018,21.00000000000003,0
2.56,-46.26042200811448,448.08267677110746,-44.582900326150195,306.2477983057564,0.0,-9.81,31.81500000000002,21.00000000000003,0
2.57,-46.70625101137598,451.144173754165,-44.582900326150195,306.14969830575643,0.0,-9.81,32.02500000000002,21.00000000000003,0
2.58,-47.152080014637484,454.20468973722257,-44.582900326150195,306.05159830575644,0.0,-9.81,32.23500000000002,21.00000000000003,0
2.59,-47.597909017898985,457.26422472028014,-44.582900326150195,305.95349830575645,0.0,-9.81,32.44500000000002,21.00000000000003,0
2.6,-48.043738021160486,460.3227787033377,-44.582900326150195,305.85539830575647,0.0,-9.81,32.65500000000002,21.00000000000003,0
2.61,-48.48956702442199,463.3803516863953,-44.582900326150195,305.7572983057565,0.0,-9.81,32.86500000000002,21.00000000000003,0
2.62,-48.93539602768349,466.43694366945283,-44.582900326150195,305.6591983057565,0.0,-9.81,33.075000000000024,21.00000000000003,0
2.63,-49.38122503094499,469.4925546525104,-44.582900326150195,305.5610983057565,0.0,-9.81,33.285000000000025,21.00000000000003,0
2.64,-49.82705403420649,472.547184635568,-44.582900326150195,305.4629983057565,0.0,-9.81,33.495000000000026,21.00000000000003,0
2.65,-50.27288303746799,475.60083361862553,-44.582900326150195,305.3648983057565,0.0,-9.81,33.70500000000003,21.00000000000003,0
2.66,-50.71871204072949,478.6535016016831,-44.582900326150195,305.26679830575654,0.0,-9.81,33.91500000000003,21.00000000000003,0
2.67,-51.164541043990994,481.70518858474065,-44.582900326150195,305.16869830575655,0.0,-9.81,34.12500000000003,21.00000000000003,0
2.68,-51.610370047252495,484.75589456779824,-44.582900326150195,305.07059830575656,0.0,-9.81,34.33500000000003,21.00000000000003,0
2.69,-52.056199050513996,487.8056195508558,-44.582900326150195,304.9724983057566,0.0,-9.81,34.54500000000003,21.00000000000003,0
2.7,-52.5020280537755,490.8543635339134,-44.582900326150195,304.8743983057566,0.0,-9.81,34.75500000000003,21.00000000000003,0
2.71,-52.947857057037,493.90212651697095,-44.582900326150195,304.7762983057566,0.0,-9.81,34.96500000000003,21.00000000000003,0
2.72,-53.3936860602985,496.9489085000285,-44.582900326150195,304.6781983057566,0.0,-9.81,35.17500000000003,21.00000000000003,0
2.73,-53.83951506356,499.99470948308607,-44.582900326150195,304.5800983057566,0.0,-9.81,35.38500000000003,21.00000000000003,0
2.74,-54.2853440668215,503.0395294661436,-44.582900326150195,304.48199830575663,0.0,-9.81,35.595000000000034,21.00000000000003,0
2.75,-54.731173070083,506.0833684492012,-44.582900326150195,304.38389830575665,0.0,-9.81,35.805000000000035,21.00000000000003,0
2.7600000000000002,-55.177002073344504,509.12622643225876,-44.582900326150195,304.28579830575666,0.0,-9.81,36.015000000000036,21.00000000000003,0
2.77,-55.622831076606005,512.1681034153163,-44.582900326150195,304.18769830575667,0.0,-9.81,36.22500000000004,21.00000000000003,0
2.7800000000000002,-56.068660079867506,515.2089993983739,-44.582900326150195,304.0895983057567,0.0,-9.81,36.43500000000004,21.00000000000003,0
2.79,-56.51448908312901,518.2489143814314,-44.582900326150195,303.9914983057567,0.0,-9.81,36.64500000000004,21.00000000000003,0
2.8000000000000003,-56.96031808639051,521.2878483644889,-44.582900326150195,303.8933983057567,0.0,-9.81,36.85500000000004,21.00000000000003,0
2.81,-57.40614708965201,524.3258013475465,-44.582900326150195,303.7952983057567,0.0,-9.81,37.06500000000004,21.00000000000003,0
2.82,-57.85197609291351,527.3627733306041,-44.582900326150195,303.69719830575673,0.0,-9.81,37.27500000000004,21.00000000000003,0
2.83,-58.29780509617501,530.3987643136617,-44.582900326150195,303.59909830575674,0.0,-9.81,37.48500000000004,21.00000000000003,0
2.84,-58.74363409943651,533.4337742967192,-44.582900326150195,303.50099830575675,0.0,-9.81,37.69500000000004,21.00000000000003,0
2.85,-59.189463102698014,536.4678032797768,-44.582900326150195,303.40289830575676,0.0,-9.81,37.905000000000044,21.00000000000003,0
2.86,-59.635292105959515,539.5008512628344,-44.582900326150195,303.3047983057568,0.0,-9.81,38.115000000000045,21.00000000000003,0
2.87,-60.081121109221016,542.532918245892,-44.582900326150195,303.2066983057568,0.0,-9.81,38.325000000000045,21.00000000000003,0
2.88,-60.52695011248252,545.5640042289496,-44.582900326150195,303.1085983057568,0.0,-9.81,38.535000000000046,21.00000000000003,0
2.89,-60.97277911574402,548.5941092120071,-44.582900326150195,303.0104983057568,0.0,-9.81,38.74500000000005,21.00000000000003,0
2.9,-61.41860811900552,551.6232331950647,-44.582900326150195,302.9123983057568,0.0,-9.81,38.95500000000005,21.00000000000003,0
2.91,-61.86443712226702,554.6513761781223,-44.582900326150195,302.81429830575684,0.0,-9.81,39.16500000000005,21.00000000000003,0
2.92,-62.31026612552852,557.6785381611799,-44.582900326150195,302.71619830575685,0.0,-9.81,39.37500000000005,21.00000000000003,0
2.93,-62.75609512879002,560.7047191442374,-44.582900326150195,302.61809830575686,0.0,-9.81,39.58500000000005,21.00000000000003,0
2.94,-63.20192413205152,563.7299191272949,-44.582900326150195,302.51999830575687,0.0,-9.81,39.79500000000005,21.00000000000003,0
2.95,-63.647753135313025,566.7541381103525,-44.582900326150195,302.4218983057569,0.0,-9.81,40.00500000000005,21.00000000000003,0
